Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
9286,US-2012-132591,6/20/12,6/26/12,Standard Class,JK-16090,Juliana Krohn,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-ST-10000423,74.016,3,0.4,-35.784,7.3,Medium
9287,US-2012-132591,6/20/12,6/26/12,Standard Class,JK-16090,Juliana Krohn,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-BI-10002455,6.324,1,0.7,-11.596,0.23,Medium
9639,US-2013-155026,12/24/13,12/25/13,First Class,EL-13735,Ed Ludwig,Home Office,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-SU-10002227,42.72,4,0.4,-28.48,2.22,High
9726,US-2013-150602,8/3/13,8/7/13,Standard Class,JK-15205,Jamie Kunitz,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,TEC-AC-10004044,63.696,4,0.4,-12.784,2.67,Medium
9778,US-2014-122322,12/22/14,12/29/14,Standard Class,PB-19150,Philip Brown,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,FUR-CH-10000885,919.26,5,0.4,-168.54,77.44,Medium
9779,US-2014-122322,12/22/14,12/29/14,Standard Class,PB-19150,Philip Brown,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-AR-10004920,136.368,6,0.4,11.328,0.7,Medium
9833,US-2012-109505,9/3/12,9/9/12,Standard Class,KN-16390,Katherine Nockton,Corporate,Salta,Salta,Argentina,,LATAM,South,OFF-SU-10004119,35.184,2,0.4,-0.016,3.04,Medium
9848,US-2014-127894,9/19/14,9/22/14,First Class,HH-15010,Hilary Holden,Corporate,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-AR-10002677,27.936,4,0.4,-8.864,7.8,Critical
9875,MX-2014-122021,6/13/14,6/18/14,Second Class,RH-19600,Rob Haberlin,Consumer,Posadas,Misiones,Argentina,,LATAM,South,FUR-CH-10000105,17.412,1,0.4,1.152,2.77,Medium
9876,MX-2014-122021,6/13/14,6/18/14,Second Class,RH-19600,Rob Haberlin,Consumer,Posadas,Misiones,Argentina,,LATAM,South,OFF-AR-10003336,10.836,1,0.4,-0.904,0.62,Medium
9897,US-2014-145975,10/25/14,10/30/14,Standard Class,EH-14185,Evan Henry,Consumer,Necochea,Provincia de Buenos Aires,Argentina,,LATAM,South,OFF-SU-10003019,21.528,2,0.4,-1.472,1.72,Medium
